artist,link,song,text
Usher,/u/usher/make+you+a+believer_21110690.html,Make You A Believer,"[Usher]  
If Young Metro don't trust you I'm gon' shoot ya...  
  
You keep listenin' to what all your friends say  
Don't listen to 'em, they tryna take your place  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
Baby when I'm with you I don't take any phone calls  
When I'm with you I just turn all my phones off  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
  
Tongue game if you believe in that shit  
Stick game if you believe in that shit  
Shoe game, wrist game  
Tell me baby what you want of that shit  
Net worth bout the same as Netflix  
Chill with a nigga and I'll show you that shit  
I swear that my shit could turn into your shit  
We can call it our shit  
Yeah, yeah, yeah that's why them bitches hatin' over there  
Take you shoppin' like anywhere  
P or Sydney, I take you there  
And I get you with him, serenade them cookies  
What ever you want, I swear you can get it with me  
  
But you keep listenin' to what all your friends say  
Don't listen to 'em, they tryna take your place  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
Baby when I'm with you I don't take any phone calls  
When I'm with you I just turn all my phones off  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
  
100 can't believe in that shit  
No games, I believe in that shit  
Girl if I think it, I said it, I mean it  
Believe in that shit  
I'm too rich to fall for that shit  
She ain't shit for me to cheat with  
You like bitches, I like bitches  
We can get bitches to keep it secret  
We got that ghetto love  
Nothing can break it up  
I roll a blunt  
You pop brownie, yo baby we touch on drugs  
Baby you got me so crazy  
Love me forever, you're obviously my baby  
  
But you keep listenin' to what all your friends say  
Don't listen to 'em, they tryna take your place  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
Baby when I'm with you I don't take any phone calls  
When I'm with you I just turn all my phones off  
I can make you a believer, I can make you a believer  
  
(I can make you a believer, I can make you a believer baby...)  
  
Show you better than I can tell you, I bet ya  
Moment I met ya  
Knew that I was gonna get ya  
Too much sauce drippin' on me, don't be actin' like you actin'  
Don't be actin' like you don't see the shit that I've been doin'  
Who you think you foolin'? Nobody but yourself  
Damn girl, you fine girl, be careful  
Girl don't you be overthink  
Me plus you that equals win  
Tellin' you should be all in  
All in babe  
  
But you keep listenin' to what all your friends say  
Don't listen to 'em, they tryna take your place  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
Baby when I'm with you I don't take any phone calls  
When I'm with you I just turn all my phones off  
I can make you a believer, I can make you a believer  
I can make you a believer, I can make you a believer baby  
  
This your shit, believe

"
Utada Hikaru,/u/utada+hikaru/automatic_10162373.html,Automatic,"I can't help but feel alive.......  
Yeah...  
You pick up the phone on the seventh ring  
Even if I don't say my name  
You know who it is by my voice  
The melody that falls naturally from my lips  
But I was most happy when I lost my words  
Even on days when I have problems  
When I see you, they all fly away  
On my rainy days, when I can't see you  
Just by hearing your voice, automatically the sun will shine  
It's automatic, just by being by your side  
Just by you looking at me with those eyes  
The excitement won't stop  
I can't say no  
I just can't help it  
It's automatic, when I'm held by you  
It seems like we're in paradise  
Shining brightly  
I close my eyes and soon I feel so good  
It's automatic  
Your ambiguous attitude still makes me uneasy  
So being this infatuated with you  
Is still necessary for a while  
Even on the days when your kindness was hard to bear  
You always told the truth  
On rainy days whe I can't cry alone  
If I touch my ring, look, the sun will shine  
It's automatic, just by being by your side  
My whole body gets warm  
I can't hide my excitement  
I can't even take a breath  
I just can't help it  
It's automatic  
When I access it  
I try to touch the glittering words  
Inside the computer screen and I feel so warm  
It's automatic, just by being by your side  
I don't think you're beloved, just necessary  
It's not because I'm sad  
I just need you  
It's automatic, when I'm held by you  
It seems like we're in paradise  
Shining brightly  
I feel so good  
It's automatic...  
I just want you here with me  
Tell me why  
It's automatic  
Automatic......

"
Utada Hikaru,/u/utada+hikaru/automatic+pt+2_20836848.html,Automatic (Part 2),"Hello my name is Utada like dadadada  
For your information I am here to take it higher  
Do you like the way I shine like fresh like it's a fire  
Music is my business and I'm here to pour it on ya  
  
When I like it, I don't hide it  
Got to have it  
I can't help it, it's  
Automatic  
Ripe and ready, call me crazy  
Got to love it  
And you know it, it's  
Automatic  
It's automatic  
It's automatic  
It's automatic  
I can't help it  
It's automatic  
It's automatic  
  
When I like it, I don't hide it  
It's automatic  
It's automatic  
It's automatic  
  
When I see a microphone I got get it, oh  
Capricorn, Aquarius, what a good sense of humor  
Find out all about me on myspace and my news letter  
I'll be glad to add you but I won't give you my number  
  
Philanthropic, diabolic  
So melodic  
I can't help it  
It's automatic  
Vodka tonic, Califunky  
Contraceptive  
When I'm on it, it's  
Automatic  
It's automatic  
It's automatic  
I can't help it  
It's automatic  
It's automatic  
When I like it, I don't hide it  
It's automatic  
It's automatic  
It's automatic  
  
Candy lane, Pacific, Arctic, and Atlantic ocean  
You can be my Captain and I'll be your Commander  
Do you like the way I rhyme, it's pretty darn clever  
You could be a virgin now I'm with high intention  
It's automatic  
It's automatic  
It's automatic  
  
It's automatic  
It's automatic  
It's automatic

"
Utada Hikaru,/u/utada+hikaru/can+you+keep+a+secret_10162347.html,Can You Keep A Secret?,"I want to be closer to your ideal  
I can't be a good girl Can you keep a secret ?  
  
Hit it off like this  
Hit it off like, this oh baby  
  
You still can't read the signals I've been sending from here.  
Come on.  
I'll get it across, I'll stop, just hide it away  
Until I can't runaway anymore.  
I'll believe, that's no good, cause I still don't wanna believe it.  
I want to be closer to your ideal  
I can't be a good girl Can you keep a secret ?  
I'm not sad when you're here.  
Can you keep a secret ? Can you keep a secret ?  
I can't be closer to your ideal.  
I can't change that quickly, Can you keep a secret  
Cause I'll call to you when I'm sad  
Can you keep a secret ? Or do I have to keep it secret ?  
  
Hit it off like this  
Hit it off like this, oh baby  
Even when you're by my side,  
I'm looking for a round about way to express it.  
If you don't want this puzzle to go unsolved.  
Won't you come on  
A faint sound  
The moving shadow giving chase  
A shadow that won't leave us alone.  
You'll need to be a bit adventurous and have the courage to hurt.  
I want to be closer to your ideal  
I can't be a good girl Can you keep a secret ?  
I'm not sad when you're here.  
Can you keep a secret ? Can you keep a secret ?  
I can't be closer to your ideal.  
After this there's no going back, Can you keep a secret ?  
Show me, that you're not going to go and blab it to everyone.  
Can you keep a secret ?  
Or do I have to keep it secret ?  
  
I've kept it quiet all this time,  
Don't tell anybody , Can you keep a secret ?  
I'm not sad, cause you're here.  
Can you keep a secret ? Can you keep a secret ?  
Even if I promise not to hurt you,  
Who knows really ? Can you keep a secret ?  
I'm not sad, cause you're here.  
Can you keep a secret ?  
Or do I have to keep it secret ?

"
Utada Hikaru,/u/utada+hikaru/wings_20892306.html,Wings,"Jitto senaka wo mitsume  
Dakishime you ka kangaeru  
Daitan na koto wa souzou suru dake  
(Rarara ra rara rarara wou woo)  
Ookii bakkari de tobe nai hane  
(Anata dake ga watashi no shinyuu)  
Sunao na kotoba wa mata oazuke  
(Rarara ra rara rarara wou woo )  
Kantan ni narete shimau no wa naze  
(Anata dake ga watashi no shinyuu)  
Ofuro no ondo wa nurume  
Amae kata datte chuutohanpa  
Sorekoso amae kana  
Anshin dekiru atatakai basho de  
(Rarara ra rara rarara wou woo)  
Daisuki na sakka no hon wo hiraite  
(Anata dake ga watashi no shinyuu)  
Kinou no kotoba hayaku wasurete  
(Rarara ra rara rarara wou woo)  
Daisuki na hito wo utagau no wa naze  
(Anata dake ga watashi no shinyuu)  
Mukai kaze ga CHANSU dayo ima tobe  
ENDINGU no sukoshi temae de toji nai de  
Ashita ni sonae dekiru koto mo aru kedo  
Hayame ni neru yo, kyou wa  
Anata no mae de iitai koto wo kami ni kaite  
Yumemiteru yo oozora  

"
Utopia,/u/utopia/one+world_20142693.html,One World,"One world  
Whoa, it's our world  
Yeah, yeah, one world  
Whoa, it's our world  
Yeah, yeah  
When I walk on th  
Music comes a'ringin' out of every door  
I see faces I know and they give me a sign  
We got something between us and it feels all right  
I see Chrissy the clipper, she colors my hair  
Micky and Margaret make the clothes that we wear  
And there's Gene who runs the club where we dance all night  
When you live in our world everything's all right  
Politicians and dictators and the guys with the dough  
They think they run the world but they just don't know  
'Cause down here on the street we got it under control  
From Berlin to San Francisco, from New York to Tokyo

"
Utopia,/u/utopia/take+it+home_20142644.html,Take It Home,"You can lead a horse to water  
You can lead a lamb to slaughter, oh yeah  
But the way she let me on her  
Well there ought to be a law girl  
  
But it's all over now 'cause I'm free born  
If you want my heart then it's yours  
My heart is my own,  
You can wrap it up and take it home  
  
If I take you for my lover  
You might break my heart all over, oooh yeah  
I can't stand to leave romances  
When you fall you take your chances  
  
But I don't care now 'cause I'm free born  
If you want my heart then it's yours  
My heart is my own,  
You can wrap it up and take it home

"
Van Halen,/v/van+halen/im+the+one_20142837.html,I'm The One,"We came here to entertain you  
Leaving here we aggravate you  
Don't you know it means the same to me, honey  
I'm the one the one you love  
Come on baby, show your love  
Hey, give it to me  
I see a glow that fills this room  
I see it rolling out of you  
Feed her your message from above  
I'm tellin' you, ow  
Show, come on and show your love, ah, yeah  
(Show your love)  
Ow, woo, oh, show (show) show your love babe, ah, yeah  
(Show your...) Show it, ow  
Look at all these little kids  
Takin' care of the music biz  
Don't their bus'ness take good care of me, honey  
I'm the one the one you love  
Come on baby, show your love  
Hey, give it to me  
I see a glow that fills this room  
I see it rolling out of you  
Feed her your message from above  
I'm telling you, ow  
Show, show your love babe, ah, yeah  
(Show your love)  
Ow, whoo, woo, show (show) show your love babe, ah, yeah  
(Show your...) Show me  
Whoo, Bop bada, shoobe doo wah, bop bada, shoobe doo wah, (ba da whum)  
Bop bada, shoobe doo wah ( bop bada, shoobe doobe doobe doo whum)  
Bop bada, shoobe doobe doobe doo wah  
Bop bada, shoobe doo wah ( bop bada, shoobe doobe doobe doo whum)  
Bop bada, shoobe doobe doobe doo wah  
Bop bada, shoobe doo wah ( bop bada, shoobe doobe doobe doo whum)  
Bop bada, shoobe doo wah, whoo  
Ow (Show your love)  
Ow, ow, come on and show me  
(Show your love)  
Better show, better show your love, now, uh  
(Show your love)  
Ah, yeah, wow  
(Show your...) Ow

"
Vangelis,/v/vangelis/i+cant+take+it+anymore_20143603.html,I Can't Take It Anymore,"I can't take it any more  
I can't take it any more  
I can't take it any more  
I can't take it any more  
  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
  
I can't take it any more  
Can you take it any more?  
Can you take it any more?  
Can we take it any more?  
Can we take it any more?  
  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
  
Ha, ha, ha  
Ha, ha, ha  
Ha, ha...  
  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
Too loud, too loud  
Too loud...

"
Veruca Salt,/v/veruca+salt/save+you_20392813.html,Save You,"It's only perfection  
You're only running scared  
You just might get there  
You burn it  
Deserve it  
It's got a rope around your neck  
It wants your last breath  
God save you  
Save you  
Save you  
God save you  
Save you  
You're bleeding  
Receding  
Believing every little lie  
You're so tired  
And it's hurting me  
And it's hurting you  
And it burns through  
Every thing you touch  
I miss you so much  
God save you  
Save you  
Save you  
I'm not blaming you  
Blaming you  
Blaming you  
God save you  
Save you  
She's an innocent freak  
She's an innocent freak  
She's an innocent freak  
And I'm bored  
God save you  
Save you  
Save you  
God save you  
Save you  
I'm not blaming you  
Blaming you  
Blaming you  
God save you  
Save you  
Save you  
God help me  
Help you  

"
Verve,/v/verve/i+see+the+door_20189491.html,I See The Door,"Light...I see the light  
You're there on my floor  
You're there on my floor  
Fly...angel fly  
You're out of sight  
You're out of sight  
She came in a dream, Lord  
No way to describe it,  
It was in my head  
I burn but I don't scream  
No way to describe it,  
It is in my head  
I have seen things that I can't explain  
Looking in through that window pane  
Open your eyes and let me in  
Don't go to think that I don't care  
So...I see the door  
I see the door  
I see the door  
It came in a dream, Lord  
No way to describe it,  
It was in my head  
What's life without a scream, lover?  
No way to describe it,  
It was in my head  
I have seen things that I can't explain  
Looking through windows, feeling the same  
I have seen moments I'd like to share  
Scared that you don't want me there,  
My lover  
Scared that you don't want me there,  
My lover  
(It's a battle, it's a battle...)

"
Vince Gill,/v/vince+gill/almost+home_20706391.html,Almost Home,"He was sitting in the corner  
At a table all alone  
A candle burnin' in the darkness  
His glass of wine was almost gone  
And something about him felt familiar  
And it made me stop and stare  
The way he held his hands before him  
Looked like he was lost in prayer  
Hey son, what are you lookin' at?  
Why do your eyes look so sad?  
There's somethin' in the way he sat there  
It made me think about my dad  
I'm lookin' for the answer  
Just like everyone  
I know that there's no ending  
To the love between a father and the son  
Hey son, why don't you pull up one of those empty chairs?  
Bring it over here by my side  
Buy me a glass of wine  
This looks like a real good place to hide  
You know I've always been a fisherman  
Fishin' for souls along the way  
You kind of remind me of my only son  
And I lost him 33 years ago today  
I'm lookin' for the answer  
Just like everyone  
I know that there's no ending  
To the love between a father and the son  
There's somethin' I must give you  
The compass that my father made  
It'll point you in the right direction  
In case you ever lose your way  
You know I've got somethin' here in my pocket  
This is little silver cross  
I think my son would want you to have it  
When you think all the hope is lost  
We're lookin' for the answer  
Just like everyone  
We know that there's no ending  
To the love between a father and the son  
I left him sitting at his table  
But I didn't feel alone  
For a moment I could see the light  
Oh, we were almost home  
For a moment I could see the light  
Oh, we were almost home  

"
Vince Gill,/v/vince+gill/let+there+be+peace+on+earth_20245913.html,Let There Be Peace On Earth,"Let there be peace on earth  
And let it begin with me  
Let There Be Peace on Earth  
The peace that was meant to be  
  
With God as our Father  
Brothers all are we  
Let me walk with my brother  
In perfect harmony.  
  
Let peace begin with me  
Let this be the moment now.  
  
With ev'ry step I take  
Let this be my solemn vow  
To take each moment and live  
Each moment in peace eternally  
Let there be peace on earth  
And let it begin with me

"
Vince Gill,/v/vince+gill/oklahoma+swing_20144476.html,Oklahoma Swing,"Ther's a redhead from my hometown that loves to let her hair down  
She tears my heart out when she starts to sing  
She's from the right side of Red River and she's pretty as a picture  
Don't you know she's this ole cowboy's dream  
  
There's a boy from Okie City and I sure think he's pretty  
But I know he's trying to steal my heart away  
Oh my mama tried to warn me he's done time in California  
But he'll be an Okie til his dyin' day  
  
There's a dance we do in Oklahoma  
A dnace like you've never seen  
Sit back and we're gonna show ya  
How to do that Oklahoma swing  
  
Well when two Okies get together man there's nothin' they like better  
Than to hold each other on a dawdust floor  
Oh I love it when we're swayin' to those sweet twi fiddles playin'  
Come on boy what are we waitin' for  
  
There's a dance we do in Oklahoma  
A dnace like you've never seen  
Sit back and we're gonna show ya  
How to do that Oklahoma swing  
  
Yeah there's a dance we do in Oklahoma  
A dnace like you've never seen  
Sit back and we're gonna show ya  
Yeah how to do that Oklahoma swing  
How to do that Oklahoma swing

"
Violent Femmes,/v/violent+femmes/tonight_20144619.html,Tonight,"Tonight.  
Tonight.  
Tonight.  
Tonight, I want to get high.  
Tonight, I want to get high.  
Tonight, I want to get high, high, high.  
I don't care if I live or die.  
Tonight, cause I want to get high.  
Tonight, I want to get drunk.  
Tonight, I want to get drunk.  
Tonight, I want to get drunk, drunk, drunk.  
I'm big enough, yeah I'm a punk!  
Tonight, cause I want to get drunk,  
But it would be much better if we do it together.  
Tonight, cause I want to get laid.  
Tonight, cause I want to get laid.  
  
Tonight, I want to get laid, laid, laid.  
I don't care if it is good grade.  
Tonight, cause I want to get laid.  
Tonight, cause I want to get fucked.  
Tonight, cause I want to get fucked.  
Tonight, I want to get fucked, fucked, fucked.  
Do me slow, do it in'a trunk  
Tonight, cause I want to get fucked.  
But it would be much better if we could do it together.  
Tonight, I want to get high.  
Tonight, I want to get high.  
Tonight, I want to get high, high, high.  
I don't care if I live.  
Tonight.  
Tonight.  
Tonight.

"
Violent Femmes,/v/violent+femmes/used+to+be_20144668.html,Used To Be,"I used to be happy  
I used to be  
Such a loving man  
I used to be  
  
That was before  
The end of my world  
That was before  
The end of my world  
  
She used to be happy  
She used to be  
Such a loving woman  
She used to be  
  
That was before  
The end of her world  
That was before  
The end of her world  
  
We used to be happy  
We used to be  
Such a loving people  
We used to be  
  
That was before  
The end of our world  
That was before  
The end of our world

"
Walk The Moon,/w/walk+the+moon/shut+up+and+dance_21087772.html,Shut Up And Dance,"Oh don't you dare look back  
Just keep your eyes on me.  
I said your holding back,  
She said shut up and dance with me!  
This woman is my destiny  
She said oh oh oh  
Shut up and dance with me  
  
We were victims of the night,  
The chemical, physical, kryptonite  
Helpless to the bass and faded light  
Oh we were born to get together,  
Born to get together.  
  
She took my arm,  
I don't know how it happened.  
We took the floor and she said  
  
Oh don't you dare look back  
Just keep your eyes on me.  
I said your holding back,  
She said shut up and dance with me!  
This woman is my destiny  
She said oh oh oh  
Shut up and dance with me  
  
A backless dress and some beat up sneaks,  
My discotheque, Juliet teenage dream.  
I felt it in my chest as she looked at me.  
I knew we were born to be together,  
Born to be together  
  
She took my arm,  
I don't know how it happened.  
We took the floor and she said  
  
Oh don't you dare look back  
Just keep your eyes on me.  
I said your holding back,  
She said shut up and dance with me!  
This woman is my destiny  
She said oh oh oh  
Shut up and dance with me  
  
Deep in her eyes,  
I think I see the future.  
I realize this is my last chance.  
  
She took my arm,  
I don't know how it happened.  
We took the floor and she said  
  
Oh don't you dare look back  
Just keep your eyes on me.  
I said your holding back,  
She said shut up and dance with me!  
This woman is my destiny  
She said oh oh oh  
Shut up and dance!  
  
Oh don't you dare look back  
Just keep your eyes on me.  
I said your holding back,  
She said shut up and dance with me!  
This woman is my destiny  
She said oh oh oh  
Shut up and dance with me  
  
Oh oh oh shut up dance with me  
Oh oh oh shut up dance with me

"
Wanda Jackson,/w/wanda+jackson/let+me+go+lover_20245064.html,"Let Me Go, Lover","Oh let me go, let me go, let me go lover  
Let me be set me free from your spell  
You made me weak cut me deep I can't sleep lover  
I was cursed from the first day I fell  
Oh you don't want me but you want me to go on wanting you  
How I pray that you will say that we're through  
Oh turn me loose, what's the use  
Let me go lover, let me go, let me go, let me go  
  
Oh you don't want me but you want me to go on wanting you  
How I pray that you will say that we're through  
Oh turn me loose, what's the use  
Let me go lover, let me go, let me go, let me go  
  
Oh let me go, let me go, let me go lover  
Let me be set me free from your spell  
You made me weak cut me deep I can't sleep lover  
I was cursed from the first day I fell  
Oh you don't want me but you want me to go on wanting you  
How I pray that you will say that we're through  
Oh turn me loose, what's the use  
Let me go lover, let me go, let me go, let me go

"
Wanda Jackson,/w/wanda+jackson/little+things+mean+a+lot_20532994.html,Little Things Mean A Lot,"Blow me a kiss from across the room  
Say I look nice when I'm not  
Touch my hair as you pass my chair  
Little things mean a lot  
Give me your arm as we cross the street  
Call me at six on the dot  
A line a day when you're far away  
Little things mean a lot  
Don't have to buy me diamonds and pearls  
Champagne, sables and such  
I never cared much for diamonds and pearls  
But honestly honey, they just cost money  
Give me your hand when I've lost the way  
Give me your shoulder to cry on  
Whether the day is bright or gray give me your heart to rely on  
Send me the warmth of a secret smile  
To show me you haven't forgot  
Now and forever , that always and ever  
Little things mean a lot  
  
Blow me a kiss from across the room  
Say I look nice when I'm not  
Touch my hair as you pass my chair  
Little things mean a lot  
Give me your arm as we cross the street  
Call me at six on the dot  
A line a day when you're far away  
Little things mean a lot  
Don't have to buy me diamonds and pearls  
Champagne, sables and such  
I never cared much for diamonds and pearls  
But honestly honey, they just cost money  
Give me your hand when I've lost the way  
Give me your shoulder to cry on  
Whether the day is bright or gray give me your heart to rely on  
Send me the warmth of a secret smile  
To show me you haven't forgot  
Now and forever , that always and ever  
Little things mean a lot

"
Wanda Jackson,/w/wanda+jackson/look+out+heart_20532989.html,Look Out Heart,"Well I just had a conversation with my heart  
And it said let's stop to sing before it starts  
For he gets one put inside close that door and run and hide  
Thanks ole heart here is my advice to you  
Look out heart here he comes once again look out heart you know you can't win  
Well he said he would be true didn't say true to who  
Look out heart here he comes again  
[ guitar ]  
Well I've been through this a hundred times before  
I don't think I can stand this anymore  
Step aside let him by cause he's not my kind of guy  
Look out heart here he comes again  
Look out heart here he comes once again...  
Look out heart here he comes again  
  
  

"
Wanda Jackson,/w/wanda+jackson/there+stands+the+glass_20532928.html,There Stands The Glass,"There stands the glass fill it up to the brim  
Till my troubles grow dim it's my first one today  
There stands the glass that will ease all my pain  
That will settle my brain darling I'm on my way  
I wonder where you are tonight I wonder if you are all right  
I wonder if you think of me in my misery  
There stands the glass fill it up to the brim  
Till my troubles grow dim darling I'm on my way  
I wonder where you are tonight...

"
Warren Zevon,/w/warren+zevon/backs+turned+looking+down+the+path_10186031.html,Backs Turned Looking Down The Path,"I was caught between the years  
Cost me nearly all my tears  
With my back turned looking down the path  
  
Hit me like a ton of bricks  
Had to have my outlook fixed  
With my back turned looking down the path  
  
People always ask me why  
What's the matter with me?  
Nothing matters when I'm with my ba-a-by  
With my back turned looking down the path  
  
We'll go walkin' hand in hand  
Laughin' fit to beat the band  
With our backs turned looking down the path  
  
People always ask me why  
What's the matter with me?  
Nothing matters when I'm with my ba-a-by  
With my back turned looking down the path  
  
Some may have and some may not  
God, I'm thankful for what I got  
With my back turned, looking down the path  
With my back turned, looking down the path  
With my back turned, looking down the path

"
Warren Zevon,/w/warren+zevon/let+nothing+come+between+you_10185994.html,Let Nothing Come Between You,"When my Mama met my girl, she took me aside  
She's a soft-spoken woman but she speaks her mind  
She said ""De de de de de de de de de de""  
Let nothing come between you  
De de de de de de de de de de  
Don't let nothing come between you""  
I went to see my friend to ask his advice  
He just smiled and, ""She's good around the eyes.""  
But I'd already made up my mind  
Let nothing come between us  
  
There are frustrated people in town  
Who might envy us and try to bring us down  
We know they don't really mean any harm  
That doesn't mean we've gotta let 'em hang around  
  
Got the license - got the ring  
Got back the blood tests and everything  
Putting on my boutonniere - It's her favorite flower  
Then I'm walking down the altar and I'm gonna take the vow  
De de de de de de de de de de  
Don't let nothing come between us  
De de de de de de de de de de  
Don't let nothing come between us  
  
There are frustrated people in town  
Who might envy us and try to bring us down  
We know they don't really mean any harm  
That doesn't mean we've gotta let 'em hang around  
  
I have advice for the young and old  
If I may be so bold  
When you find someone to have and hold  
Don't let nothing come between you  
De de de de de de de de de de  
Get together and let nothing come between us  
De de de de de de de de de de  
Get together and let nothing come between us

"
Warren Zevon,/w/warren+zevon/mutineer_10185959.html,Mutineer,"Yo ho ho and a bottle of rum  
Hoist the mainsail, here I come  
Ain't no room on board for the insincere  
You're my witness  
I'm your mutineer  
  
I was born to rock the boat  
Some may sink but we will float  
Grab your coat, let's get out of here  
You're my witness  
I'm your mutineer  
  
Long ago we laughed at shadows  
Lightning flashed and thunder followed us  
It could never find us here  
You're my witness  
I'm your mutineer  
  
Long ago we laughed at shadows  
Lightning flashed and thunder followed us  
It could never find us here  
You're my witness  
I'm your mutineer  
  
I was born to rock the boat  
Some may sink but we will float  
Grab your coat, let's get out of here  
You're my witness  
I'm your mutineer  
You're my witness  
I'm your mutineer  
I'm your mutineer

"
W.A.S.P.,/w/wasp/the+headless+children_20211741.html,The Headless Children,"Father come save us from this  
Madness we're under  
God of creation are we blind?  
Cause some here are slaves  
That worship guns that spit thunder  
The children that you've made  
Have lost the minds  
  
This monster that we call the earth  
Is bleeding  
Cause the children have been  
Left along too long  
This thing that we've made is fat  
And feeds on the hate  
Of the millions that it's taught to sing  
The song  
  
The headless children  
The screams that fill the night  
Fill the night fill the night fill the night  
Oh the headless children  
The madness steals the light  
Steals the light steals the light steals the light  
  
Time bombs in the hands of all the wicked warbabies  
Light the fuse of temptation and we all burn  
Four horsemen sit high up in the saddle  
And waiting are ride the bloody trail of no return  
  
Sleeping in the arms of a nightmare and  
Wake to find we've been away too long  
This Frankenstein of flash  
Stitched together back from death  
And preying on the souls of everyone  
  
The headless children  
The screams that fill the night  
Fill the night fill the night fill the night  
Oh the headless children  
The madness steals the light  
Steals the light steals the light steals the light

"
Waterboys,/w/waterboys/a+song+for+the+life_20145358.html,A Song For The Life,"I don't drink as much as I used to  
'Cause lately that just ain't my style.  
And the hard times don't hurt like they ought'a  
They pass quickly like when I was a child.  
  
And lately I've learnt how to listen  
To a sound like the sun going down  
In the magic that morning is bringing  
There's a song for the life I have found  
  
It keeps my feet on the ground  
  
Now the midsummer days ain't so heady  
They just drift like a breeze through my mind.  
And nothing appears in a hurry  
As if to make up for some old long-lost time  
  
And lately I've learnt how to listen  
To a sound like the sun going down  
In the magic that morning is bringing  
There's a song for the friends I have found  
  
They keep my feet on the ground  
They keep my feet on the ground  
They keep my feet on the ground

"
Waterboys,/w/waterboys/has+anybody+here+seen+hank_20145285.html,Has Anybody Here Seen Hank,"Well, if I get to heaven before you do  
I will meet you at the station when your train comes along  
I'll be watching and waiting, mother dear, for you  
I will meet you at the station when your train comes along  
Father, when the train, father, when the train  
Meet me at the station when the train comes along  
When the train, father, when the train comes along  
I will meet you at the station when your train comes along  
Well, if my eyes see the glory before yours do  
I will meet you at the station when your train comes along  
I'll be watching and waiting, father, for you  
I will meet you at the station when your train comes along  
Father, when the train, father, when the train  
Meet me at the station when the train comes along  
Father, when the train, father, when the train comes along  
I will meet you at the station when your train comes along  
Now if my feet touch the home line before yours do  
I will meet you at the station when the train comes along  
I'll be watching and waiting, my brother, for you  
I will meet you at the station when the train comes along  
When the train, when the train  
Meet me at the station when the train comes along  
When the train, when the train comes along  
Meet me at the station when the train comes along  
When the train, when the train  
Meet me at the station when the train comes along  
When the train, when the train comes along  
Meet me at the station when the train comes along  
Now if you see God's country before I do  
Will you meet me at the station when my train comes along?  
Will you be there watching, sister, for me?  
Will you meet me at the station when my train comes along?  
When my train, when my train  
Meet me at the station when my train comes along  
When my train, sister, when my train comes along  
Will you meet me at the station when my train comes along?  
When the train, when the train  
Meet me at the station when my train comes along  
When the train, oh, when the train  
Meet me at the station when the train comes along  
Meet me at the station when the train comes along  
Meet me at the station when the train comes along  

"
Waylon Jennings,/w/waylon+jennings/honky+tonk+heroes_20216908.html,Honky Tonk Heroes,"Low down leaving sun  
Done, did everything that needs done  
Woe is me, why can't I see?  
I'd best be leaving well enough alone  
  
Them neon light nights, couldn't stay out of fights  
Keep a-haunting me in memories  
Well is one in every crowd for crying out loud  
Why was it always turning out to be me?  
  
Where does it go? The good Lord only knows  
Seems like it was just the other day  
I was down at Green Gables, hawking them tables  
And generally blowing all my hard earned pay  
  
Piano rolled blues, danced holes in my shoes  
There weren't another other way to be  
For lovable losers, no account boozers  
And honky tonk heroes like me  
  
Where does it go? The good Lord only knows  
Seems like it was just the other day  
I was down at Green Gables, hawking them tables  
Generally blowing all my hard earned pay  
  
Piano rolled blues, danced holes in my shoes  
There weren't another other way to be  
For lovable losers and no account boozers  
And honky tonk heroes like me  
  
Where does it go? The good Lord only knows  
And seems like it was just the other day  
I was down at Green Gables and hawking them tables  
And generally blowing all my hard earned pay  
  
Piano rolled blues, danced holes in my shoes  
There weren't another other way to be  
For them lovable losers and no account boozers  
And honky tonk heroes like me

"
Ween,/w/ween/chocolate+town_20165532.html,Chocolate Town,"Couldn't taste the taste that I was tastin'  
Couldn't hear the waste that I was makin'  
Tired of the life I was facin'  
  
Couldn't tell one from another  
Couldn't hide a secret from my mother  
Any other mother wouldn't bother  
  
Makin' time breakin' ground  
Sail brown bay to chocolate town  
  
Got me on the porch I'm in the front row  
Says ""shit's for real man"" like I don't know  
Get your punk ass back to the dog show  
  
Makin' time breakin' ground  
Sail brown bay to chocolate town  
  
A new breath I feel the grip releasin'  
Scraping my guts off of the ceiling  
I've got that sunny bunny feeling  
  
Makin' time breakin' ground  
Sail brown bay to chocolate town  
Makin' time breakin' ground  
Greyhound bus to chocolate town

"
Ween,/w/ween/fluffy_20145482.html,Fluffy,"Fluffy, furry buddy  
Chewed his leg on the porch  
Why'd you do it Fluffy, on the porch?  
  
Good dog Fluffy, old friend my pal  
Fluffy's got his buddy on the porch  
Penny, she's my girlie, she sits here with me on the porch  
Penny looks so pretty on the porch  
  
Penny takes Fluffy for a walk out on the path  
Fluffy chases the other doggies on the path  
But big sister Penny get Fluffy back on the porch  
So me and Fluffy and Penny were on the porch

"
