artist,link,song,text
Pet Shop Boys,/p/pet+shop+boys/one+more+chance_20107065.html,One More Chance,"The city is quiet, too cold to walk alone  
Strangers in overcoats hurry on home  
Tonight I've been walking in the rain  
Someone's been talking and I've got the blame  
  
Chained, framed, you know what I mean  
Push me in a corner and I'll scream  
Just give me one more, one more chance  
One more, one more chance  
  
I will find out wherever you are  
Drinking in another club or driving in your car  
Walking through empty streets  
Stupid fool, that was yours for keeps  
  
Chained, framed, you know what I mean  
Push me in a corner and I'll scream  
One more, one more chance  
Give me one more, one more chance  
Give me one more, one more chance  
Give me one more chance, one more chance tonight  
  
The city is quiet, too cold to walk alone  
Strangers in overcoats hurry on home  
Tonight I've been walking in the rain  
Someone's been talking and I've got the blame  
  
Chained, framed, you know what I mean  
Push me in a corner and I'll scream  
Just give me one more, one more chance  
Give me one more, one more chance  
Give me one more, one more chance  
Give me one more chance, one more chance tonight  
  
You're so extreme  
I want to take you home with me  
Come on, tell me one more time  
I don't mind, baby, I don't mind  
I don't mind  
  
Just give me one more ...  
  
Push me in the corner and I'll scream ...  
  
One more, one more chance  
Give me one more, one more chance  
Give me one more, one more chance  
Give me one more chance, one more chance  
Just give me one more  
One more  
One more, one more chance  
Give me one more chance, one more chance to  
  
I don't mind ...  

"
Pet Shop Boys,/p/pet+shop+boys/shouting+in+the+evening_21061795.html,Shouting In The Evening,"Shout!  
Shout!  
Shout!  
  
What a feeling  
Shouting In the evening  
Shout!  
Shouting In The Evening  
Shout!  
Shout!  
  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
  
Shout!  
Shout!  
  
What a feeling  
Shouting In the evening  
  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
  
Shout!  
Shout!

"
Pet Shop Boys,/p/pet+shop+boys/so+hard_10203992.html,So Hard,"I doublecross you  
And you get mysterious mail  
I've tried hard not to shock you  
It's hard not to with the things I could say  
Tell me why don't we try  
Not to break our hearts and make it so hard for ourselves?  
Why don't we try  
Not to break our hearts and make it so hard for ourselves?  
  
You lock your letters in a box  
And you've hidden the key  
I go one better, I'm indebted  
To a contact magazine  
Tell me why don't we try  
Not to break our hearts and make it so hard for ourselves?  
Why don't we try  
Not to break our hearts and make it so hard for us?  
  
Everybody's got to live together  
Just to find a little peace of mind there  
If you give up your affairs forever  
I will give up mine  
But it's hard  
So hard  
  
I'm always hoping you'll be faithful  
But you're not, I suppose  
We've both given up smoking 'cause it's fatal  
So whose matches are those?  
Tell me why don't we try  
Not to break our hearts and make it so hard for ourselves?  
  
We make it so hard  
  
Tell me why don't we try  
Not to break our hearts and make it so hard for ourselves?  
Tell me why don't we try  
Not to break our hearts and make it so hard for ourselves?  
Not to break our hearts and make it so hard for ourselves?  
We make it so hard for ourselves  
We make it so hard  
So hard  
We make it so hard

"
Peter Tosh,/p/peter+tosh/mystic+man_21037841.html,Mystic Man,"I'm a mystic man (such a mystic man)  
I'm just a mystic man (mystic man)  
  
I man don't (I man don't I man don't)  
I don't drink no champagne (don't drink no champagne)  
No I don't  
And I man don't (I man don't) no (I man don't)  
I don't sniff them cocaine (don't sniff no cocaine)  
Choke brain  
I man don't (I man don't) no I don't (I man don't)  
Don't take them morphine (don't take no morphine)  
Dangerous  
I man don't (I man don't I man don't) I don't take no  
Heroin  
(Don't take no heroin) nonono  
  
'Cause I'm a man of the past  
And I'm living in the present  
And I'm walking in the future  
Stepping in the future  
Man of the past  
And I'm living in the present  
And I'm walking walking(stepping in the future)  
And I'm just a mystic man (such a mystic man)  
Got to be a mystic man (mystic man)  
  
I man don't (I man don't, I man don't)  
Eat up your fried chicken (eat up your fried chicken)  
Not licking  
I man don't (I man don't I man don't)  
Eat up them frankfurters (eat up them frankfurters)  
Garbage  
I man don't (I man don't I man don't)  
Eat down the hamburger (eat down the hamburger) can't  
Do that  
I man don't (I man don't I man don't)  
Drink pink blue yellow green soda (soda... Soda...)  
  
'Cause I'm a man of the past  
And I'm living in the present  
And I'm walking in the future  
Stepping in the future  
Man of the past  
And I'm living in the present  
And I'm walking keep on walking (stepping in the  
Future)  
Just a mystic man (such a mystic man)  
Got to be a mystic man (mystic man)  
  
I man don't no I don't  
Play fools' games on a sad day  
And I man don't no I don't  
Congregate on a Sunday no I don't  
(Such a mystic man, mystic man)  
(Such a mystic man, mystic man)  
  
'Cause I'm a man of the past  
And I'm living in the present  
And I'm walking in the future  
Stepping in the future  
Man of the past  
And I'm living  
And I'm walking in the future, stepping in the future  
Such a mystic man (such a mystic man)  
Got to be a mystic man (mystic man)  
Just a mystic man (such a mystic man)  
Such a, such a, such a mystic man

"
Phineas And Ferb,/p/phineas+and+ferb/rubber+bands+rubber+balls_20885691.html,"Rubber Bands, Rubber Balls","Rubber bands, rubber balls  
Made with super-special density  
Rubber bands, rubber balls  
They can bounce with such intensity  
  
This is the room where we test the stretching  
This is the room where we test the bounce  
Here we add the long-chained hydrocarbons  
The names of which I cannot pronounce  
  
This is the room where we test compression  
This is the room where we test recoil  
This is a break room for all these dancers  
And here's a little fridge so the curry won't spoil  
  
Rubber bands, rubber balls  
Made with super-special density  
Rubber bands, rubber balls  
They can bounce with such intensity  
  
Basically what we make here is rubber  
We're not trying to diversify  
We don't make knickknacks, we don't make tchotchkes  
Or really anything that's gonna catch your eye  
  
We don't make pianos, we don't make cream sodas  
We don't make the zippers for your parachute pants  
We don't make ice cube trays or ceiling fans  
We make rubber bands! [last note held until end of song]  
  
Rubber bands, rubber balls  
Made with super-special density  
Rubber bands, rubber balls  
They can bounce with such intensity

"
Pretenders,/p/pretenders/break+up+the+concrete_20757406.html,Break Up The Concrete,"Break Up The Concrete  
  
There was a red brick road where I grew up on  
And a pretty stone wall round a fragrant lawn  
Fish in the pond that sparkled in the dawn  
But it ain't no more it's all gone gone gone  
  
[Chorus]  
Whoa!  
Ram it! Cram it! Grand Slam it!  
Break up the concrete, Break up the concrete  
Prod it! Sod it! Metal Rod it!  
Break up the concrete,  
Thwak it! Crack it! Line back it!  
Break up the concrete,  
Shake it! Bake it! Earthquake it!  
Break up the concrete  
  
And the depot over there right next to the tracks  
That the slaves put down, while breaking their backs  
But those Texas zoo no would ever get into a carriage  
Or anything that might lead to an interracial marriage  
  
[Chorus]  
  
Now don't tell me its progress cause that's just a lie  
And don't even try to come with an excuse why!  
We we're so busy worrying about them dropping the bomb  
We didn't notice where our enemy was really coming from!  
  
Hey boys c'mon let's do it!  
  
Ram it! Cram it! Grand Slam it!!  
Break up the concrete,  
Prod it! Sod it! Metal Rod it!  
Break up the concrete  
Shake it! Bake it! Earthquake it!  
Break up the concrete  
  
Ram it! Slam it! Just cram it!  
One more time!  
Break up the concrete  
Break up the concrete  
  
Now he who laid it, come back here and raid it!

"
Pretenders,/p/pretenders/when+you+say+nothing+at+all_20610413.html,When You Say Nothing At All,"It's amazing how you can speak right to my heart  
Without saying a word you can light up the dark  
Try as I may I could never explain  
What I hear when you don't say a thing  
  
The smile on your face lets me know that you need me  
There's a truth in your eyes sayin' you'll never leave me  
The touch of your hand says you'll catch me wherever I fall  
You say it best when you say nothing at all  
  
All day long I can hear people talking out loud  
But when you hold me near, you drown out the crowd  
Old Mr. Webster could never define  
What's being said between your heart and mine  
  
The smile on your face lets me know that you need me  
There's a truth in your eyes sayin' you'll never leave me  
The touch of your hand says you'll catch me wherever I fall  
You say it best when you say nothing at all  
  
The smile on your face lets me know that you need me  
There's a truth in your eyes sayin' you'll never leave me  
The touch of your hand says you'll catch me wherever I fall  
You say it best when you say nothing at all

"
Prince,/p/prince/comeback_20111428.html,Comeback,"Walking up the stairs  
Just the afternoon  
Sweet wind blew  
Not a moment to soon  
(Hoo) I cry when I realized  
That sweet wind was you  
  
Spirits come and spirits go  
Some stick around for the after show  
Don't have to say I miss you (don't have to say I miss you)  
Cause I think you already know  
If you ever lose someone  
Dear to you  
Never say the words their gone  
They'll come back, yeah  
They'll come back, yeah yeah  
They'll come back  
Tears go here  
Tears go here  
Tears go here  
Tears go here

"
Prince,/p/prince/daddy+pop_20111074.html,Daddy Pop,"Oh daddy  
Oh, sock it to me  
  
See my brother talkin' plently head  
Steady wishin' he could sleep in your bed  
Steady wishin' he was in your car  
Just a steady wishin' that he was who you are  
  
Pop daddy, daddy pop  
Brother steady talkin' while  
The girlies steady hop  
Pop daddy, daddy pop  
Punchin' in the rock and roll clock (oh daddy)  
  
See all the people wonder why  
You set your goals high, high as the sky  
See the people runnin' from the truth  
Livin' in the past  
When they need to be livin' the new  
  
Pop daddy (oh yeah) daddy pop  
Brother steady talkin' while  
The girlies steady hop  
Pop daddy, daddy pop  
Punchin' in the rock and roll clock  
  
Pop, daddy pop  
Pop, punchin' in the rock and roll clock  
Talk, guitar, talk  
  
(oh daddy)  
  
Daddy pop is the writer and love is the book  
You better look it over before you overlook  
  
One, oh daddy  
Two, oh yeah  
Three, oh, sock it to me  
Four, oh (come on), your the best  
  
See all my critics wastin' time  
Worryin' about the daddy while he beat you blind  
Get your life together, stop your cryin'  
Whenever you say that you can't,  
That's when you need to be tryin'  
  
Pop daddy, daddy pop (oh daddy)  
Brother steady talkin' while (steady, steady, steady)  
The girlies steady hop  
Pop daddy, daddy pop  
Punchin' in the rock and roll clock (punchin' in, punchin' in)  
  
What kind of fool is this, that thinks daddy will miss  
What kind of boy would dis, a list, as long as his-tory itself  
I got grooves and grooves up on the shelf (oh daddy)  
Deep purple concord jams (oh yeah)  
This party I will slam (i don't think)  
I don't think you understand (sock it to me)  
Whatever you can't do, daddy can  
The one and only daddy pop  
(oh daddy) one and only, daddy pop  
  
Pop daddy, daddy pop (oh no, my brother)  
Brother steady talkin' while  
The girlies steady hop (there ain't no stoppin')  
Pop daddy, daddy pop (check the record, yeah!)  
Punchin' in the rock and roll clock  
  
Poppa daddy's commin'  
(ring di di ding) comebody's calling  
""the jester's on the phone!""  
Oh yeah?  
Rosie tell him I ain't home  
He just one in a long line that want to see me!  
  
Daddy pop  
  
(oh daddy)  
(oh yeah)  
(oh daddy)  
(oh yeah)  
  
Daddy pop (oh daddy)  
Daddy pop (oh yeah)  
Daddy pop (oh daddy)  
Daddy pop (oh yeah)  
  
Daddy pop lead the band  
As I step to the mic and lend a hand (oh daddy)  
To the funky groove, let's make the whole house move  
Yo band let me hear you say oh (oh) (oh yeah)  
That's right, we're gonna turn this mother out tonight  
We ain't leavin' 'til they (oh daddy)  
Gonna have to turn off the lights  
And if they do then what we gonna do?  
((trash it up cause we ain't through)) (oh yeah)  
Yeah hit it, it's time to get with it, huh  
I ain't no angel so 2 hell with playin' innocent (oh daddy)  
Those who came to party know just what I'm talking about  
So come on y'all (oh yeah)  
Wave your hand in the air, everybody  
Wave your hand in the air (oh daddy)  
For the funkiest band in the land and don't forget  
The p-a-r-t-y-m-a-n (oh yeah)  
  
Peace (daddy pop) (oh daddy)  
Yeah, peace (daddy pop) (oh yeah)  
Like I said right about now (daddy pop) (oh daddy)  
Npg is like a (daddy pop) (oh yeah)

"
Queen,/q/queen/man+on+the+prowl_20112706.html,Man On The Prowl,"Oh yeah  
I'm gonna take a little walk on the wild side  
I'm gonna loosen up and get me some gas  
I'm gonna get me some action  
Go crazy, driving in the fast lane  
My baby left me alone  
She done me dirty and I'm feeling so lonely  
So come home, come home  
If you don't you're gonna break my heart  
  
Man on the prowl  
You better watch out  
I'm on the loose and I'm looking for trouble  
So look out (yeah yeah) - look out (yeah yeah)  
I'm a man on the prowl  
  
I don't wanna be a rock 'n' roll steady  
I just wanna be low down trash  
I wanna go to the movies  
All I wanna do is sit on my ass - ooh  
So honey come home (come home come home)  
Don't leave me when I'm feeling so lonely  
Come home (yeah yeah) - come home (yeah yeah)  
If you don't you're gonna break my heart  
  
Man on the prowl  
You better watch out  
I'm on the loose and I'm looking for trouble  
So look out (yeah yeah) - look out (yeah yeah)  
'Cause I'm a man on the prowl  
  
Well I keep dreaming about my baby  
But it ain't gonna get me nowhere  
(Bap bap) hey  
I gonna teach my baby dancin'  
(Bap bap)  
But I ain't no Fred Astaire  
  
So baby look out - I'm a man on the prowl  
Look out - man on the prowl - yeah  
Yeah - baby, baby, baby look out, yeah - man on the prowl  
  
Baby come home  
I'm on the loose and I'm looking for trouble  
Baby come home - oh yeah  
'Cause I'm a man on the prowl  
So honey come home - come home  
'Cause I'm a man on the prowl - yeah  
Man on the prowl - yeah  
Hey, stay with it  
Loosen up  
Wooh yep ha wooh ha  
Yeah  

"
Queen Latifah,/q/queen+latifah/travlin+light_20676872.html,Trav'lin' Light,"I'm trav'lin' light  
Because my man has gone  
But from now on  
I'm trav'lin' light  
  
He said, ""Goodbye""  
And took my heart away  
So from today  
I'm trav'lin' light  
  
No one to see  
I'm free as the breeze  
No one but me  
And my memories  
  
Some lucky night  
He may come back again  
But until then  
I'm trav'lin' light  
  
No one to see  
I'm free as the breeze  
No one but me  
And my memories  
  
Some lucky night  
He may, he may come back again  
But until then  
I'm trav'lin' light

"
Quincy Jones,/q/quincy+jones/just+once_20226288.html,Just Once,"I did my best  
But I guess my best wasn't good enough  
'Cause here we are back where we were before  
Seems nothing ever changes  
  
We're back to being strangers  
Wondering if we oughta stay  
Or head on out the door  
  
Just once can't we figure out what we keep doing wrong  
Why we never last for very long  
What are we doing wrong  
Just once can't we find a way to finally make it right  
  
Make the magic last for more than just one night  
If we could just get to it  
I know we could break through it  
  
I gave my all  
But I think my all may have been too much  
'Cause Lord knows we're not getting anywhere  
Seems we're always blowing whatever we got going  
  
And seems at times with all we've got  
We haven't got a prayer  
Just once can't we figure out what we keep doing wrong  
Why the good times never last for very long  
  
Seems we're always blowing  
Whatever we got going  
  
Just once can't we find a way to finally make it right  
Make the magic last for more than just one night  
If we could just get to it  
I know we could break through it  
  
Just once I want to understand  
Why it always come back to good-bye  
Why can't we get ourselves in hand  
And admit to one another  
  
That we're no good with out the other  
Take the best and make it better  
Find a way to stay together  
  
Just once can't we find a way to finally make it right  
Make the magic last for more than just one night  
I know we can break through it  
If we could just get to it  
  
Just once  
If we could get to it  
  
Just Once...

"
Raffi,/r/raffi/aikendrum_20228826.html,Aikendrum,"There was a man lived in the moon, in the moon, in the moon. There  
Was a man lived in the moon and his name was Aikendrum.  
  
And he played upon a ladle, a ladle, a ladle. He played upon a ladle and  
His name was Aikendrum.  
  
And his hair was made of spaghetti spaghetti spaghetti. His hair was  
Made of spaghetti and his name was Aikendrum.  
  
And his eyes were made of meatballs meatbalss meatballs. His eyes  
Were made of meatballs and his name was Aikendrum.  
  
And he played upon a ladle, a ladle, a ladle. He played upon a ladle and  
His name was Aikendrum.  
  
And his nose was made of cheese cheese cheese. His nose was made of  
Cheese and his name was Aikendrum.  
  
And his mouth was made of pizza pizza pizza. His mouth was made of  
Pizza and his name was Aikendrum.  
  
And he played upon a ladle, a ladle, a ladle. He played upon a ladel and  
His name was Aikendrum.  
  
There was a man lived in the moon, in the moon, in the moon. There  
Was a man lived in the moon and his name was Aikendrum.

"
Raffi,/r/raffi/sodeo_20456983.html,Sodeo,"Here we go sodeo sodeo sodeo  
Here we go sodeo all night long  
Step back sally sally sally  
Step back sally all night long  
I went to the plaza and what did I see  
A big fat man from Calgary  
I bet you five dollars I can catch that man  
I bet you five dollars I can catch that man  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
I went to the doctor, the doctor said:  
Ooh, ah I got a pain in my side  
Ooh, ah I got a pain in my stomach  
Ooh, ah I got a pain in my head  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
Here we go sodeo sodeo sodeo  
Here we go sodeo all night long  
Step back sally sally sally  
Step back sally all night long  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  
To the front, to the back to the sea-saw side  

"
Raffi,/r/raffi/there+was+an+old+lady+who+swallowed+a+fly_20456985.html,There Was An Old Lady Who Swallowed A Fly,"There was an old lady who swallowed a fly,  
I don't know why she swallowed a fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a spider,  
It wiggled and riggled and giggled inside her,  
She swallowed the spider to catch the fly,  
I don't know why she swallowed the fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a bird,  
Now how I'm sert she swallowed a bird,  
She swallowed the bird to catch the spider,  
They wiggled and riggled and giggle inside her,  
She swallowed the spider to catch the fly,  
I don't know why she swallowed the fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a cat,  
Imagine that, she swallowed a cat,  
She swallowed the cat to catch the bird,  
Swallowedthe bird to catch the spider,  
They wiggled and riggled and giggle inside her,  
She swallowed the spider to catch the fly,  
I don't know why she swallowed the fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a dog,  
My what a hog to swallow a dog,  
She swallowed the dog to catch the cat,  
Swallowed the cat to catch the bird,  
Swallowed the bird to catch the spider,  
They wiggled and riggled and giggled inside her,  
She swallowed the spider to catch the fly,  
I don't know why she swallowed a fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a goat,  
She just open her throat and swallowed a goat,  
She swallowed the goat to catch the dog,  
Swallowed the cat to catch the bird,  
Swallowed the bird to catch the spider,  
They wiggled and riggled and giggled inside her,  
She swallowed the spider to catch the fly,  
I don't know why she swallowed the fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a cow,  
I don't know how, but she swallowed a cow,  
She swallowed the cow to catch the goat,  
Swallowed the goat to catch the dog,  
Swallowed the dog to catch the cat,  
Swallowed the cat to catch the bird,  
Swallowed the bird to catch the spider,  
They wiggled and riggled and giggled inside her,  
She swallowed a spider to catch the fly,  
I don't know why she swallowed a fly,  
Perhaps she'll die.  
  
There was an old lady who swallowed a horse,  
She's dead of course.

"
Rage Against The Machine,/r/rage+against+the+machine/degeneration+x_20559174.html,Degeneration X,"Are you ready?  
(Ad libbed)  
You think you can tell us what to do You think you can tell us what to  
Wear  
You think that you're better Well you better get ready)  
Bow to the masters...  
Break it down!  
Degenerate into something fool.  
We just got tired of doin what ya told us to do  
That's a brace, boy yeah  
That's a brace, little man  
Break it down  
[Chorus:]  
Degeneration X!  
Degeneration  
Think you can tell me what to do?  
You know who yer talkin to?  
Well you better get used  
To the way the ball bounces  
I see what you got,  
It measures in ounces  
That's a brace, boy, Yeah  
That's a brace, Little Man  
Break it down!  
[Chorus:]  
Think your a big man?  
Ha Ha Ha!  
Treat you like your a little man  
Yo tell me what it's like to be half a man  
It must break your heart  
To see what I am but  
That's a brace, boy  
Yeah  
That's a brace, little man Break it down!  
(Chourus)  
(Degeneration X part doubles)  
Think you can tell me what to do?  
Know who you're talking to?  
Just stop wanting me to be someone else  
Put it away like a book on a shelf  
That you can't read boy, Yeah  
That you can't read Little Man  
Break it down!  
[Chorus:]  
(Repeats and fades towards the end)

"
Ramones,/r/ramones/teenage+labotomy_20322749.html,Teenage Labotomy,"Lobotomy! Lobotomy! Lobotomy! Lobotomy!  
  
Ddt did a job on me  
Now I am a real sickie  
Guess I'll have to break the news  
That I've got no mind to lose  
All the girls are in love with me  
I'm a teenage lobotomy  
  
Slugs and snails are after me  
Ddt keeps me happy  
Now I guess I'll have to tell 'em  
That I got no cerebellum  
Gonna get my Ph. D.  
I'm a teenage lobotomy  
  
Lobotomy! Lobotomy! Lobotomy! Lobotomy!  
  
Ddt did a job on me  
Now I am a real sickie  
Guess I'll have to break the news  
That I've got no mind to lose  
All the girls are in love with me  
I'm a teenage lobotomy

"
Rihanna,/r/rihanna/break+it+off_20409483.html,Break It Off,"Breaking it off and setting it off in the real way  
Making the girls, them chill their mind (feel fine)  
Making them have a good time  
Yeah, man, S Peezy, yo, long side Ri, Ri  
Come down now, Rihanna  
Take it to them, take it to them, girl  
  
Break it off, boy, this has got me feeling naughty  
I wanna know, boy, if I can be your shorty (most definitely)  
Set it off, boy, make me hot all over my body  
(Break it off, take it off, no miss take it off)  
Break it off tonight (Yo)  
Break it off, boy, this has got me feeling naughty  
I wanna know, boy, if I can be your shorty (yo, yo)  
Set it off, boy, make me hot all over my body (yeah, yeah)  
Break it off tonight (yo, yo)  
  
Struggle and pain wha she fell all de while  
And she want a good man to give her de style  
Wild child  
So she dere pon me file  
It's a long time now me wha plow  
Plow de sile meh car run, run like de nile  
And de most energy meh whan gi her tonight  
Give her tonight  
Gan make she feel right  
Make she fly like a kite that reach a new height  
Ah we give it to de gyal dem  
Make dem reel up and bawl  
And make dem (start call)  
Anytime she want it back she ha fi call (Dutty Paul)  
Admittin' it on de spot I know de real (Sean Paul)  
When de traits so great  
Cause she feelin' top up and tall wat de ting say  
  
Break it off, boy, this has got me feeling naughty (Immediate, if not before)  
I wanna know, boy, if I can be your shorty (boom, ba)  
Set it off, boy, make me hot all over my body  
(Break it off, take it off, no miss take it off)  
Break it off tonight (yo)  
Break it off, boy, this has got me feeling naughty  
I wanna know, boy, if I can be your shorty (yo, yo)  
Set it off, boy, make me hot all over my body  
(Yeah, yeah, yo, yo, yagga, yo)  
Break it off tonight  
(Ri, Ri, S Peezy, yo, yo)  
  
No doubt  
Gyal, you shoulda know SP and a scout  
Naughty sweat so shout  
Make ya bawl out (shout)  
Make ya holla me gah give affection in your direction  
We go all out  
Gyal, just follow we if ya love energy  
If ya whan pedigree  
Cruise like Penelope  
Make a see yuh just bounce wit de Dutty  
We keep givin' you de Q to de U to de A (yea) to de L to de I to de T to de Y  
Girl, I got to try (try)  
Take yuh booty make you reach to de S.K.Y.  
Woman, I got to say (say)  
Da way you move is makin' me high  
Girl, cuh yuh know say yuh S to de E to de X to de Y (boom, ba, boom, ba)  
  
Break it off, boy, cuz you got me feeling naughty  
Let me know, boy, if I can be your shorty (sexyness)  
Set it off, boy, make me hot all over my body  
(Yo, yagga yo, no doubt)  
Break it off tonight (Yo, Ri, Ri)  
Break it off, boy, this has got me feeling naughty  
I wanna know, boy, if I can be your shorty  
(Blaze up on no rain, no stressy)  
Set it off, boy, make me hot all over my body  
Break it off tonight (yeah, yo, yo, yo)  
  
Boy (Uh huh)  
The way you push up on me I  
Whan get da roughest wine I dun know ya like (ay, yo, ay, yo)  
Fuh sho we gonna break it off tonight (yoga, macchugga, uh)  
Oo, boy  
We really shouldn't waste no time (sing it)  
Come let me back up on ya dance halls tight (bring it)  
And I'm hopin', baby, you don't mind  
Cause I really wanna break it off tonight (instantaneous)  
  
Break it off, boy, cuz you got me feeling naughty (hey)  
Let me know, boy, if I can be your shorty  
Set it off, boy, make me hot all over my body (baby girl)  
Break it off tonight  
(Yo, baby girl, yo, give it up, give it up, sen on)  
Break it off, boy, cuz you got me feeling naughty (yo)  
Let me know, boy, if I can be your shorty  
Set it off, boy, make me hot all over my body  
Break it off tonight

"
Rihanna,/r/rihanna/push+up+on+me_20560195.html,Push Up On Me,"We break, break, we break, break, we break, break, we breaking down  
We break, break, we break, break, we break, break, we breaking down  
  
It's getting later baby, and I'm getting curious  
Nobody's looking at us, I feel delirious  
'Cause the beat gonna chase my body  
Shakin' aside my bones  
And you pushin' all my buttons, takin' me outta my zone  
Yeah  
  
[Bridge:]  
The way that you stare, starts a fire in me  
Come up to my room you sexy little thing  
And let's play a game, I won't be a tease  
I'll show you the boom, my sexy little thing  
  
[Chorus:]  
I wish you would push up on me  
I wish you would push up on me  
I wish you would light me up and say you want me  
Push up on me  
I wish you would push up on me  
I wish you would push up on me  
I wish you would light me up and say you want me  
Push up on me  
  
I know many guys just like ya, extremely confident  
Got so much flavor with you like you're the perfect man  
You wanna make me chase ya like its a compliment  
But let's get right down to it  
I can be the girl that can break you down  
  
[Bridge]  
  
[Chorus]  
  
We break, break, we break, break, we break, break we breaking down  
We break, break, we break, break, we break, break we breaking down  
  
I wanna see how you move it  
Show me, show me how you do it  
You really got me on it, I must confess (I must confess)  
Baby there ain't nothing to it  
Baby who you think you're fooling  
You wanna come get me outta my dress  
  
[Bridge]  
  
[Chorus]  
  
We break, break, we break, break, we break, break, we breaking down  
We break, break, we break, break, we break, break, we breaking down

"
Rod Stewart,/r/rod+stewart/camouflage_20117205.html,Camouflage,"She came to the party  
In a leather number wrapped in chains  
Investigation found  
She was very fond of dropping names  
So I signed her book  
And drove her to her home  
And she looked so hot  
Started to come on strong  
Then she said so candidly  
As I was gettin' down on my knees  
""I don't really mean to tease  
But I'm shy, shy, shy, shy, shy""  
Camouflage  
That's nothin' but camouflage  
  
He was totally handsome  
With a winning personality  
Natural born leader  
With connections in society  
But late at night  
Alone with just his wealth  
He would stare in the mirror  
And never see himself  
He had a Cadillac thirty foot long  
He had a hit with every song  
Sounded like something's wrong  
Why, why, why, why, why  
  
Camouflage  
It ain't nothin' but camouflage  
Camouflage  
Ain't nothing but, nothin' but  
Nothin' but camouflage  
  
They were so well suited  
With an ambiance you can't ignore  
But nobody realized  
What went on behind closed doors  
He had many affairs  
But never felt fulfilled  
She would hide her sadness  
In alcohol and pills  
She bottled everything up inside  
He was too busy with his best friend's wife  
They couldn't look each other in the eyes  
Lies, lies, lies, lies, lies  
  
Camouflage  
Just camouflage  
Everywhere you go it's called camouflage  
Some people hide behind camouflage  
  
see A-M-O you F-L-A-G-E  
  
I signed her book, drove her to her home  
But I didn't know what was goin' on  
  
He had a Cadillac thirty foot long  
Had hits with every song  
  
He had many affairs but never felt fulfilled  
She was hidin' herself in some little purple pills  
  
Why, why, why, why  
Shy, shy, shy, shy  
Lies, lies, lies, lies  
Lies, lies, lies, lies  
  
Camouflage, camouflage  
Talkin' 'bout camouflage  
camouflage, bring it down  
  
Sometimes I worry about you darlin'  
You wear too much mascara  
Too much eyeliner  
Too much rouge, and it worries me  
Camouflage, camouflage  
Camouflage, talkin' 'bout camouflage

"
Roy Orbison,/r/roy+orbison/hey+good+lookin_20119028.html,Hey Good Lookin',"Hey, good lookin' what you got cookin'?  
How's about cookin' something up with me?  
Hey, good lookin' what you got cookin'?  
How's about cookin' something up with me?  
I'm free and ready so we can go steady  
How's about keeping steady company  
I'm gonna throw my name book over the fence  
Buy myself one for five or ten cents  
Keep it till it's covered with age  
'cause I'm writing your name on every page  
Hey, good lookin' what you got cookin'?  
How's about cookin' something up with me?  
Hey, good lookin' what you got cookin'?  
How's about cookin' something up with me?  
Hey, good lookin' what you got cookin'?  
How's about cookin' something up with me?  
Hey, sweet baby, don't you think maybe  
That we could find a brand new recipe?  
I've got a hopped up Ford and a ten dollar bill  
I know a spot right over the hill  
There's soda pop and the dancing's free  
So if you wanna have fun come along with me  
Hey, good lookin'  
Hey, good lookin'  
Hey, good lookin'  
....  

"
Rush,/r/rush/caravan_21015138.html,Caravan,"In a world lit only by fire  
Long train of flares under piercing stars  
I stand watching the steamliners roll by  
  
The caravan thunders onward  
To the distant dream of the city  
The caravan carries me onward  
On my way at last  
On my way at last  
  
I can't stop thinking big  
I can't stop thinking big  
  
On a road lit only by fire  
Going where I want, instead of where I should  
I peer out at the passing shadows  
Carried through the night into the city  
Where a young man has a chance of making good  
A chance to break from the past  
The caravan thunders onward  
Stars winking through the canvas hood  
On my way at last

"
Rush,/r/rush/working+man_20119956.html,Working Man,"I get up at seven, yeah  
And I go to work at nine  
I got no time for livin'  
Yes, I'm workin' all the time  
  
It seems to me  
I could live my life  
A lot better than I think I am  
I guess that's why they call me  
They call me the workin' man  
  
They call me the workin' man  
I guess that's what I am  
  
I get home at five o'clock  
And I take myself out a nice, cold beer  
Always seem to be wond'rin'  
Why there's nothin' goin' down here  
  
It seems to me  
I could live my life  
A lot better than I think I am  
I guess that's why they call me  
They call me the workin' man  
  
They call me the workin' man  
I guess that's what I am  
  
Well they call me the workin' man  
I guess that's what I am

"
